usuario_id,data_instalacao,fonte_midia,custo,plataforma,versao_app,marca,modelo,canal
c7ee8348-7fd9-4183-9ac6-2c9612e7b792,2025-03-27 21:14:16,Orgânico,0.0,Android,1.0,LG,Wing,push
5200bca0-80f7-4bb7-af54-26139f985eff,2025-01-08 01:32:09,Facebook Ads,2.8491732029740624,Android,1.2,Xiaomi,Mi 11,mms
23a971c8-01b5-45a3-8e3f-3522479fed26,2025-02-11 23:26:32,Facebook Ads,0.3413498749046661,Android,1.2,Motorola,Moto G Stylus,push
f74af2b4-90c1-49ad-a970-fc44c0c7f645,2025-01-23 18:06:50,Google Ads,2.138487956434654,Android,1.2,Xiaomi,Redmi Note 10,email
c1f23f38-1cfc-430d-9c57-5907c7f11cd5,2025-02-25 18:23:39,Facebook Ads,3.2249869521005396,iOS,1.1,Apple,iPhone SE,mms
7f239ec4-b5b2-4d11-82a0-08f2a2ba5668,2025-02-03 02:09:22,Facebook Ads,1.0155655907787398,Android,1.2,LG,Wing,email
a812b7c0-ff72-4eec-9f11-2ef3cf1b8972,2025-03-29 23:34:17,Orgânico,0.0,iOS,2.0,Apple,iPhone 12,push
a7695bfc-e857-4279-a53d-538e7a416ea4,2025-02-11 16:25:08,Google Ads,4.170203932508293,Android,2.0,Xiaomi,Mi 11,push
ab17a440-2600-47e9-a3c6-59e394d3a270,2025-02-10 18:47:35,Orgânico,0.0,iOS,1.0,Apple,iPhone 13,mms
55ed3eff-c72f-4353-8c35-a679aaaa2f17,2025-02-03 22:05:19,Facebook Ads,4.523594107421232,Android,1.1,Motorola,Moto Edge,sms
2f1f749e-206e-4edd-b962-f1980cbe2a32,2025-03-25 13:15:52,Facebook Ads,0.24619347218400597,iOS,1.1,Apple,iPhone SE,push
02e8d6ac-85db-47ce-9b65-db7d1a14d1d7,2025-03-27 17:30:30,Facebook Ads,1.773155474829285,iOS,1.0,Apple,iPhone 12,push
cde3214a-0a42-4139-a422-04d5abde0125,2025-01-09 03:52:17,Google Ads,1.1215398341184473,Android,1.2,LG,K51,push
f0e32078-1eb0-49ff-81b9-2bee5b6de089,2025-03-03 08:26:28,Facebook Ads,1.4714134789270923,Android,1.1,Xiaomi,Redmi Note 10,mms
875a23eb-02fa-4ce3-a226-1ed25cbba7dd,2025-03-07 11:56:31,Google Ads,0.3076077629127377,iOS,1.0,Apple,iPhone 12,sms
1111dab0-a866-477a-aa25-4d880b2cd041,2025-01-27 04:18:25,Facebook Ads,4.369374518390718,iOS,1.0,Apple,iPhone 13,mms
c4db5c95-b51e-484f-9123-7a29ed9e421f,2025-02-05 20:45:50,Orgânico,0.0,Android,2.0,LG,Velvet,email
35ae02ad-31c1-4373-9880-1ee60af2e9fc,2025-01-23 16:57:36,Google Ads,4.423524055501645,iOS,1.0,Apple,iPhone SE,push
599dc798-9731-438c-8135-b6c515f71a31,2025-01-11 18:22:38,Facebook Ads,4.322510668555514,iOS,2.0,Apple,iPhone SE,mms
1195112e-aa25-42e6-aaaa-c41b1deb6ffe,2025-01-06 17:21:30,Facebook Ads,0.9553401912023226,iOS,1.0,Apple,iPhone SE,sms
8b20b89b-163c-4be2-98d8-77ab008f0e8f,2025-02-19 09:00:14,Google Ads,0.6481738238114942,iOS,1.0,Apple,iPhone 13,sms
edb89076-7a35-4687-a9c6-8b74ab21db7c,2025-01-21 15:30:07,Google Ads,1.9678868608222133,Android,1.0,Motorola,Moto G Stylus,email
70d3b7d0-1db3-44b4-92fa-e38a5ee1f86c,2025-02-10 04:59:08,Orgânico,0.0,Android,1.0,Samsung,Galaxy M32,email
59da187a-ca61-4d29-938f-e0fa3b6dc5c4,2025-03-20 12:44:04,Google Ads,3.912234861397391,Android,1.2,Motorola,Moto Edge,push
99928f5a-f491-4cc8-9db4-d442ace872fc,2025-03-13 03:16:52,Facebook Ads,4.909838494824795,Android,1.0,Motorola,Moto Edge,email
2bf030db-8a71-4009-ae2d-8774c86d3275,2025-03-01 05:00:22,Facebook Ads,0.6473247342647444,iOS,1.0,Apple,iPhone 13,mms
21a95731-065f-4077-9f6d-935c9d7767dd,2025-02-13 18:04:28,Orgânico,0.0,Android,1.1,Xiaomi,Redmi Note 10,email
838dffae-f571-45a0-b833-267873e4e9dc,2025-03-21 07:33:35,Orgânico,0.0,iOS,1.2,Apple,iPhone 12,email
b7f3a917-9636-4a07-8b22-56589ea5e091,2025-03-28 15:38:54,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,push
af53e21b-f545-4a34-ba86-2770e6ec7876,2025-02-08 20:44:10,Google Ads,2.753332477635802,Android,1.0,Xiaomi,Poco X3,email
d0ab24d1-a0be-43db-aa21-a725112bbeae,2025-01-27 07:00:09,Orgânico,0.0,Android,2.0,Xiaomi,Mi 11,mms
cbe0718c-721d-44e7-b151-933e1d404566,2025-01-16 11:19:21,Google Ads,3.910134681364246,iOS,2.0,Apple,iPhone 13,mms
3093de60-9db2-43d7-9c5c-1273c452eaca,2025-01-30 15:52:38,Google Ads,1.8354710181311111,Android,1.2,LG,Wing,email
7fd15f7c-c590-46c2-adf0-ae358528c963,2025-03-01 01:13:46,Google Ads,3.3362136026960765,iOS,2.0,Apple,iPhone SE,mms
0001e65d-6221-489c-bbce-7180eb0ba458,2025-03-17 01:41:24,Google Ads,4.627237884292298,iOS,1.0,Apple,iPhone SE,email
d2338595-06c0-46f7-bf9c-11528a35dfdd,2025-03-17 22:17:14,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,push
e02238fc-e4dc-48e0-8360-e734de794456,2025-01-08 19:37:02,Facebook Ads,3.010430601509772,Android,1.2,LG,Wing,push
090203a5-1ab5-45d7-98b3-226871c7e394,2025-02-25 14:45:59,Google Ads,3.944812906629191,Android,2.0,Samsung,Galaxy M32,sms
f545eba3-0066-487d-b84a-162e7a496d4e,2025-01-16 13:31:57,Orgânico,0.0,Android,2.0,Xiaomi,Redmi Note 10,sms
e58bc36f-c9b1-4e41-a3f2-73db8a46e3a8,2025-02-08 00:04:55,Facebook Ads,3.0449326905911454,Android,1.0,Samsung,Galaxy A52,email
ed99d504-ce6a-4045-bc94-ea25df804d78,2025-01-13 09:22:27,Orgânico,0.0,iOS,1.1,Apple,iPhone 12,email
a83f9b57-9c45-4360-be29-6ef6c834f825,2025-02-05 00:15:17,Google Ads,1.1946506361254126,iOS,1.1,Apple,iPhone SE,sms
928977db-db1e-4430-bfbe-faadd75bb014,2025-01-20 07:26:06,Facebook Ads,1.3605920102322173,Android,1.2,Motorola,Moto G Power,sms
363cfc02-e11f-4006-8aac-6f7bae166ede,2025-03-26 08:33:09,Google Ads,4.5207550194555175,iOS,1.1,Apple,iPhone 12,sms
9fc93901-7905-457a-9a89-80eb7608ca8d,2025-03-18 11:24:39,Orgânico,0.0,Android,1.0,Motorola,Moto Edge,push
6e0f11e9-6c9b-48b3-9265-98f50aa5b9cd,2025-03-13 10:05:26,Orgânico,0.0,Android,2.0,LG,Wing,push
7c08380d-ec62-4a7b-994e-8948e5a3aa0d,2025-03-18 13:45:29,Google Ads,2.0187862616898715,Android,1.2,Motorola,Moto Edge,push
00696cf2-ee56-4975-8b21-f9aeb1e28f38,2025-01-15 09:11:10,Facebook Ads,0.4284413762044338,Android,1.1,LG,Wing,sms
270a67f1-0452-426b-8ca9-3c2164bc8fa4,2025-02-21 13:25:53,Google Ads,4.3334582800900785,Android,1.0,Samsung,Galaxy A52,push
15656a15-9090-4e9b-922d-68a7a295d06f,2025-03-11 21:50:58,Orgânico,0.0,iOS,2.0,Apple,iPhone 13,push
e7f791a2-bd52-4e52-a176-be2682bfc7a1,2025-01-27 14:44:02,Google Ads,3.1851028225760953,iOS,1.0,Apple,iPhone 12,sms
6bfbd046-b19e-48cb-85b7-442fd033b5f9,2025-03-18 18:00:36,Google Ads,4.294358611904142,Android,2.0,LG,K51,push
a420d08f-7d1c-4c84-ad82-b8121f8f6907,2025-01-03 03:40:19,Google Ads,1.4829438850076448,iOS,1.0,Apple,iPhone SE,email
8348d867-e632-4d99-938f-4bdb4af552e6,2025-01-30 01:48:47,Orgânico,0.0,iOS,2.0,Apple,iPhone SE,push
7e2ceeea-72e8-44e7-936e-3d8f9ce880b8,2025-01-25 22:09:05,Orgânico,0.0,iOS,1.2,Apple,iPhone 12,push
cc4007c4-a515-41cb-90e8-97bc843d671e,2025-01-26 23:32:24,Google Ads,4.932165882917779,Android,1.2,Motorola,Moto Edge,push
0f4bc3ad-8c01-4a2f-b524-cd0b447c9ee9,2025-03-21 03:27:42,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,push
50243055-c40f-42f0-a58e-552f1129466f,2025-03-23 05:13:55,Orgânico,0.0,iOS,2.0,Apple,iPhone SE,sms
0a7150b8-9b47-4d9c-a3ee-7acade671616,2025-02-24 20:53:42,Facebook Ads,3.4033272321146915,Android,1.0,Motorola,Moto G Stylus,mms
cb385f3b-13c3-40de-a262-6e1208174722,2025-02-07 12:26:49,Google Ads,2.395886691741056,Android,2.0,Motorola,Moto G Stylus,push
4da409b0-3c43-48f5-9431-a8be78f29844,2025-01-05 05:38:03,Google Ads,1.0144603983635263,iOS,1.2,Apple,iPhone 12,mms
7caad7dc-0edf-4004-aedd-ff8dc83984e9,2025-01-01 08:22:58,Orgânico,0.0,iOS,1.2,Apple,iPhone 12,email
344eea3b-ace5-4e34-b877-846a7cebbf21,2025-01-19 17:54:23,Google Ads,4.6890508523864005,Android,2.0,LG,K51,mms
4a8acbc5-8164-48eb-9b06-5eccdb83eb9f,2025-03-14 10:14:18,Orgânico,0.0,iOS,1.1,Apple,iPhone 12,email
5f5fe510-8fce-48fa-857e-c61019a90210,2025-02-04 07:24:36,Google Ads,4.727992329870288,Android,2.0,LG,K51,sms
c4eb3c57-d145-4826-900a-9d9ab309f913,2025-02-27 06:45:33,Facebook Ads,0.5951331871438363,iOS,2.0,Apple,iPhone 13,mms
5b4e39f6-8447-4d2b-98da-18bff17ceaac,2025-03-05 01:06:39,Facebook Ads,4.290081476818478,Android,1.2,Samsung,Galaxy M32,mms
5c4065b0-3aa2-43ef-941a-9facfe3ada55,2025-01-13 21:20:26,Google Ads,2.2681113768693155,Android,1.0,Samsung,Galaxy S21,email
c2fd3a3f-35bd-474e-ba42-888af921a6fe,2025-01-06 00:02:36,Google Ads,1.1422943649829602,Android,1.1,Motorola,Moto G Power,email
76ffc348-b966-45a2-bc97-1eac3b3853c1,2025-03-19 13:40:09,Orgânico,0.0,Android,1.0,LG,Wing,sms
46cd9e4f-f52a-4046-9c3b-1c65816cdba9,2025-03-01 06:30:46,Google Ads,0.8325087686333457,Android,1.0,Samsung,Galaxy A52,sms
b1c36994-4782-4b05-a141-bc78dd77dd85,2025-03-03 03:40:23,Orgânico,0.0,Android,1.0,LG,K51,push
2afe66f1-76a6-4e96-802b-e0f6d437f3ba,2025-03-26 15:32:19,Google Ads,2.3485254813986294,iOS,1.2,Apple,iPhone 12,mms
d6da474e-c7e4-4296-a1fa-7474cf2506dc,2025-01-19 12:49:10,Orgânico,0.0,Android,1.0,LG,Velvet,mms
44a61fe7-c878-4a75-a34d-2a2f560247e5,2025-01-03 18:49:11,Orgânico,0.0,iOS,1.0,Apple,iPhone 12,sms
b3aa1b1f-f57b-42b1-a3e7-8221fea2cf1d,2025-03-17 06:50:05,Google Ads,4.980105781819198,Android,1.1,LG,Velvet,mms
0ad4052d-aa71-4627-b1be-634a86eefa51,2025-02-16 18:51:49,Orgânico,0.0,Android,2.0,Motorola,Moto Edge,mms
08005ff2-f72b-4d3d-a6c9-2ac60bf4292a,2025-01-10 05:24:50,Orgânico,0.0,Android,1.2,Xiaomi,Redmi Note 10,mms
f94ef74f-66f1-4ea8-9ce2-4dbddbd8fcd0,2025-03-26 12:40:05,Facebook Ads,2.192907850346818,iOS,1.2,Apple,iPhone 13,sms
e6b22da3-9f52-4bcc-b710-659ade05b3b8,2025-03-01 16:20:47,Google Ads,2.8995930932750897,Android,1.2,Samsung,Galaxy A52,sms
3bc50234-aeac-488d-904e-0de76756fd93,2025-02-13 10:43:22,Facebook Ads,4.754640869527259,iOS,2.0,Apple,iPhone 13,sms
15bce94c-7245-4cd2-bf96-c0a33820217f,2025-02-08 03:09:09,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,mms
26959e9b-abae-4cee-9b05-39708356ec9c,2025-01-31 17:15:12,Facebook Ads,2.0053743276761877,iOS,1.2,Apple,iPhone SE,sms
79bd8023-f026-47e4-bc1a-9c4a24cf3a18,2025-02-04 23:50:15,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,push
92770dbe-baf3-4b6d-a324-36aa5af4a413,2025-03-18 07:33:20,Orgânico,0.0,Android,2.0,Xiaomi,Poco X3,email
c8b18c01-3d91-49ab-918f-eb7f599a75f4,2025-02-15 04:37:55,Facebook Ads,4.943315464030493,Android,2.0,Samsung,Galaxy A52,push
a5139b86-21e2-4815-8aac-435bef77f375,2025-02-05 10:00:22,Google Ads,1.0847355012333386,iOS,1.2,Apple,iPhone 13,push
713d5155-f25e-426f-aa41-9bf0e921c749,2025-01-11 18:51:46,Orgânico,0.0,iOS,2.0,Apple,iPhone 12,push
515cfde5-91af-482d-87a6-176d0ad23fef,2025-03-07 04:40:51,Facebook Ads,2.5973912424397274,Android,1.0,Motorola,Moto G Power,mms
f68fcb66-483e-450d-9439-4ee56a1a742f,2025-03-19 19:24:27,Facebook Ads,3.0766209894846632,iOS,2.0,Apple,iPhone SE,push
b9999fe9-409f-45d0-9e53-ac750a078719,2025-02-24 08:59:11,Facebook Ads,1.53913980957576,iOS,1.1,Apple,iPhone SE,mms
a3aa8c2f-915e-409a-b048-674cac835362,2025-02-11 10:49:14,Google Ads,3.704327771461793,Android,1.1,LG,Velvet,sms
5a237cdd-41cb-471e-97ce-13cbf8c4181f,2025-03-07 17:31:46,Orgânico,0.0,iOS,1.0,Apple,iPhone 12,push
e1a8bfe1-6838-4f2f-bcd6-8afe53b887a3,2025-03-18 23:41:12,Google Ads,4.550465607439417,iOS,1.1,Apple,iPhone 13,push
d098839a-e19e-4784-9bb8-c962fde5a96b,2025-03-11 17:11:55,Google Ads,4.656955628715965,Android,1.2,Motorola,Moto G Stylus,email
f16f6ece-3860-4a9a-849d-2cf4e61d3d1f,2025-02-22 09:19:58,Facebook Ads,4.799774906672985,Android,1.1,Motorola,Moto G Power,push
54b9fb3e-0a86-4443-bab8-56913060ce80,2025-03-07 19:30:26,Orgânico,0.0,iOS,1.0,Apple,iPhone 13,sms
ea6ad755-2c3b-4604-ae85-2e9bfd0e95e9,2025-03-16 20:39:19,Facebook Ads,1.682111878877659,iOS,1.1,Apple,iPhone 13,mms
bb300718-873f-411d-992f-fb1db12e62a4,2025-01-28 09:48:27,Facebook Ads,3.375641575005335,iOS,2.0,Apple,iPhone 13,mms
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,2025-03-30 13:44:08,Google Ads,4.0533067850631745,iOS,1.2,Apple,iPhone SE,push
ee17c97f-ffe4-477c-84af-edae646a85a9,2025-01-03 13:58:07,Orgânico,0.0,Android,2.0,Samsung,Galaxy A52,sms
1f642c93-d3b7-4495-80a3-735cd0e02966,2025-03-19 16:17:28,Google Ads,3.186596344558426,Android,2.0,Motorola,Moto G Power,mms
0d48861f-6ca9-4ef4-88a1-fc135687d2ce,2025-02-02 02:30:57,Orgânico,0.0,Android,1.1,LG,Wing,push
ebc44054-e401-443e-a2d0-2f6bb40a08d0,2025-02-15 08:27:40,Orgânico,0.0,Android,1.0,Motorola,Moto G Stylus,push
4a6fcf0e-cb7e-4dec-9855-c80837a1d11c,2025-01-06 20:32:11,Google Ads,1.0004466971838408,Android,1.2,Samsung,Galaxy S21,email
86b4815e-4e51-4179-8823-e0bda588bb89,2025-01-07 20:24:29,Google Ads,4.601980526992272,Android,1.0,Motorola,Moto G Stylus,email
75c8f817-7b23-49a7-a9c6-80e1a31f0967,2025-03-22 21:09:52,Orgânico,0.0,iOS,2.0,Apple,iPhone SE,sms
1269871d-0fe5-455f-b86a-01ce399466a1,2025-03-21 05:53:45,Orgânico,0.0,Android,2.0,LG,Wing,sms
a7c8fa41-caa1-45d9-b995-86e98c3d8d0e,2025-01-04 17:50:30,Facebook Ads,1.9588296843681892,Android,1.0,Motorola,Moto Edge,email
46681f10-ed5a-4442-ba19-11c119428508,2025-01-27 20:30:23,Facebook Ads,2.9660658052073194,Android,1.1,Samsung,Galaxy S21,sms
276aee95-97fe-446f-b9e0-d86ef08dcad8,2025-02-13 07:11:57,Google Ads,1.8267666502029096,Android,1.0,Samsung,Galaxy A52,mms
4cc2484f-9b2a-482b-9d22-932758e8bbc5,2025-02-28 00:04:22,Facebook Ads,1.923918262874271,iOS,1.2,Apple,iPhone 13,sms
389d1feb-198f-426d-8a68-f4e848a6528f,2025-01-09 17:16:53,Orgânico,0.0,iOS,1.0,Apple,iPhone 13,sms
83c79e99-d93c-4cea-a6a5-64bf84c208b6,2025-03-22 05:58:27,Google Ads,1.8718907810251466,iOS,1.2,Apple,iPhone SE,mms
6af97b1c-c26f-463c-8253-20ed0078276d,2025-03-06 23:59:55,Facebook Ads,3.1899295372265764,Android,1.1,Xiaomi,Redmi Note 10,sms
426b0f17-202a-438e-91f6-4e2ce6494085,2025-01-23 11:04:53,Google Ads,3.790068186894736,iOS,1.0,Apple,iPhone 12,email
1cbd5985-587c-4b8b-b5ac-d16aee2f9876,2025-02-13 16:26:56,Facebook Ads,2.884573082619483,Android,1.0,LG,Wing,mms
d35f9feb-5496-418b-808e-086c984cb047,2025-01-13 17:12:26,Facebook Ads,3.2660570178744894,iOS,1.1,Apple,iPhone 13,sms
16fba500-4bea-4382-b05e-ae3b8da237f1,2025-03-04 19:34:21,Orgânico,0.0,iOS,1.1,Apple,iPhone SE,push
f670a534-1263-40ef-ae8c-ca58a4646fc0,2025-03-26 02:16:33,Orgânico,0.0,iOS,2.0,Apple,iPhone 13,mms
f527ebb4-b9fd-42a7-b7c3-37bf8b62699d,2025-01-17 02:17:05,Orgânico,0.0,iOS,1.2,Apple,iPhone 13,mms
ada6d479-cc04-4590-a4d4-6d4f3921feb1,2025-03-22 13:06:40,Google Ads,4.91060760609068,Android,1.0,Motorola,Moto G Stylus,mms
08f613a6-0b8f-46b4-b3ca-6e693781c492,2025-03-28 05:32:18,Orgânico,0.0,Android,2.0,Samsung,Galaxy S21,sms
131177a9-7a27-488b-9b62-3e5c1369d419,2025-02-18 09:17:08,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,push
47ae7182-4ee4-4e3e-851d-15a4294ca536,2025-01-18 05:16:32,Facebook Ads,4.419925069848686,iOS,1.1,Apple,iPhone SE,push
fe05a9c0-6442-440a-8b43-60ed5e48446b,2025-02-15 05:01:49,Facebook Ads,3.709429489882337,Android,1.0,Motorola,Moto G Power,mms
55e74dc9-861c-4142-8b1b-e58abbfb0d58,2025-01-04 16:16:25,Facebook Ads,1.12150959784553,Android,1.1,Motorola,Moto G Stylus,email
dbf3acb8-815f-47b1-bf2c-68fb13ca747e,2025-03-07 23:09:42,Orgânico,0.0,Android,2.0,Samsung,Galaxy A52,email
67c51fb5-26f3-4287-b89f-666ea1632ac0,2025-02-13 03:01:34,Google Ads,3.4541365392718952,iOS,2.0,Apple,iPhone 13,mms
7f607b01-824d-4493-ac53-a52c39ec596d,2025-02-01 22:35:43,Facebook Ads,1.9084973720365213,iOS,1.1,Apple,iPhone 13,sms
3d96ca9f-1755-4266-b8a2-1e4aace9bf58,2025-01-31 06:56:31,Orgânico,0.0,Android,1.2,Samsung,Galaxy S21,mms
a54f466e-0f73-40b9-b4ea-086c51812c04,2025-02-04 08:37:17,Facebook Ads,2.0514178198407653,Android,1.2,Motorola,Moto G Stylus,push
52f18fdd-bfeb-45d4-9df6-b02b16aa47b9,2025-02-24 11:10:11,Google Ads,3.8925543200103077,iOS,1.0,Apple,iPhone 12,email
3fddfd10-4cb3-487b-bd25-0865c7ad88ba,2025-01-10 01:32:35,Facebook Ads,3.801761704408268,iOS,1.0,Apple,iPhone 12,email
9b6e256d-80bc-486a-ae3f-2ecf0a685051,2025-01-06 09:20:16,Facebook Ads,0.5356701135224761,iOS,1.1,Apple,iPhone 12,email
0da8bac4-c453-4368-855a-d734fafc70a6,2025-02-25 12:23:29,Facebook Ads,4.012855746380263,Android,1.2,Motorola,Moto G Stylus,sms
3f34ad5f-7b90-45a3-8df9-2b280ad98eb2,2025-01-01 10:18:51,Facebook Ads,0.9929244855202501,iOS,1.0,Apple,iPhone 12,email
3a56714b-0904-4eda-b7d4-f94fbcea8898,2025-03-04 15:50:32,Orgânico,0.0,iOS,1.0,Apple,iPhone 13,mms
695e3b08-981a-4f63-a8d2-022e2f32c820,2025-02-27 22:50:52,Google Ads,2.0396664965527926,Android,1.2,Samsung,Galaxy S21,sms
f3461576-32d0-4bcf-8733-246a3157e369,2025-01-26 21:05:00,Orgânico,0.0,Android,2.0,Xiaomi,Redmi Note 10,email
ced0e5f9-4b39-46b5-8b2e-73b4d4564bbb,2025-01-08 19:55:18,Facebook Ads,2.223092206880762,Android,2.0,LG,Velvet,sms
21a67327-b8dc-4b9c-9ea2-c6c0e8009000,2025-02-03 14:31:26,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,push
2fe8501c-a462-4c8b-87fb-e06148066bea,2025-01-16 16:22:51,Facebook Ads,2.185739863785522,iOS,1.1,Apple,iPhone 12,sms
bf93c100-b9c3-45cd-8431-36fa1b88aac0,2025-02-05 16:36:04,Google Ads,4.522274417662363,Android,1.0,LG,Wing,push
7a13c9a6-2120-4c2e-960d-130684a0447b,2025-02-12 04:20:10,Google Ads,3.5225281079930646,iOS,1.0,Apple,iPhone 13,mms
c641156f-5fe6-4149-a82c-037377010ad9,2025-01-24 21:55:14,Google Ads,4.679747888386493,iOS,1.1,Apple,iPhone 12,push
ebae7007-670d-4de6-a71d-022677761bc5,2025-02-01 00:32:35,Orgânico,0.0,Android,1.2,LG,Velvet,email
88b25508-723a-4b0c-9fb9-a4a09fdef703,2025-01-22 20:28:52,Facebook Ads,0.8515479524570466,Android,1.2,LG,K51,push
8a98b52e-7782-4889-b57c-52964ad2e2eb,2025-03-19 19:41:29,Orgânico,0.0,Android,2.0,LG,Velvet,push
780511d4-9aec-476d-afcf-9fa8c5fcd062,2025-02-26 21:22:53,Facebook Ads,1.2531408000956872,iOS,1.0,Apple,iPhone SE,email
f141a689-5a31-4341-862b-c1c48d2c00fb,2025-03-03 21:07:22,Google Ads,4.877973959206975,Android,1.0,LG,Velvet,mms
44d6e0f0-ff5a-4c8e-bf64-83eb0faaf01c,2025-03-30 18:45:14,Orgânico,0.0,Android,2.0,Motorola,Moto G Power,sms
24d7b12c-8df9-4c09-9771-7517d8992e84,2025-02-07 04:14:04,Facebook Ads,3.2997115454703794,Android,1.0,Xiaomi,Poco X3,sms
6d4866fc-0bbd-4131-85c1-2258341c8c0e,2025-02-02 08:52:24,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,email
7699f07f-a27e-4c92-a93e-a8cd02e9148e,2025-01-15 15:15:07,Facebook Ads,4.175484166996828,iOS,1.2,Apple,iPhone SE,push
c1ad83aa-8757-4a1f-a136-a1be974dd528,2025-03-07 06:26:32,Google Ads,3.254621759331262,iOS,1.0,Apple,iPhone 12,email
d1a8f015-817d-4a6f-8516-954adaa3cc69,2025-01-11 05:56:11,Facebook Ads,3.756315001070811,iOS,2.0,Apple,iPhone 13,email
c92a147d-b6aa-4609-bae2-fe310de94dd5,2025-02-19 01:48:27,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,mms
41cefc6f-4b75-48cf-93a3-cabe9d1de625,2025-03-01 19:51:30,Facebook Ads,4.870515972757846,iOS,1.1,Apple,iPhone 13,mms
577f1b90-5b1e-4db9-9cf6-596dc1ba4c10,2025-02-08 23:24:38,Facebook Ads,2.0622926418306973,Android,2.0,Xiaomi,Mi 11,email
631fcad0-76b6-41aa-9994-488b202d945d,2025-03-28 01:51:29,Orgânico,0.0,Android,2.0,Motorola,Moto Edge,mms
5f9a7557-945f-4904-bcb5-9029a1d4038c,2025-02-01 23:29:53,Orgânico,0.0,Android,1.2,LG,Wing,email
6abd5b5c-692e-455a-a1e3-5b440cfc00d1,2025-01-05 06:06:26,Google Ads,1.045526307295599,iOS,1.2,Apple,iPhone 13,email
75cb325d-d2ba-4411-84b3-fb756bf5c004,2025-01-16 08:53:32,Google Ads,0.6706913210640151,iOS,1.0,Apple,iPhone 13,push
aac5cb2e-edfe-4bb3-9ef7-fe6fb2c29a24,2025-01-24 01:17:54,Google Ads,3.1673736834032162,Android,2.0,Samsung,Galaxy M32,sms
3682ff36-dd9a-455e-811d-af333caa001c,2025-02-21 16:22:33,Google Ads,1.423210255976748,iOS,1.2,Apple,iPhone 12,mms
c0fbf9ec-e661-4cfe-aaac-175c63bded01,2025-02-06 09:58:24,Orgânico,0.0,iOS,1.0,Apple,iPhone 13,mms
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,2025-03-02 07:09:39,Orgânico,0.0,iOS,1.0,Apple,iPhone SE,email
98fb5c78-4668-4a35-9b2c-04f7250313c8,2025-01-13 20:15:49,Facebook Ads,1.953981107325735,Android,1.2,LG,Velvet,mms
3a5be3a9-1b6e-4937-8391-cf03df8e1c51,2025-02-15 02:02:02,Orgânico,0.0,Android,1.0,LG,Wing,push
3f31b433-13f7-46cb-aa59-8614cdf584cf,2025-01-08 12:00:04,Orgânico,0.0,Android,1.1,LG,Velvet,mms
9f87eb03-2d76-4885-8001-459f14d603c5,2025-03-16 02:32:37,Google Ads,3.402485930098197,Android,2.0,Samsung,Galaxy M32,sms
8ee4a5e4-5dfc-46e3-9825-0f09c4e5dc18,2025-03-30 00:56:22,Google Ads,0.8181850158512549,Android,2.0,Samsung,Galaxy S21,sms
6d3c53bd-f891-46ed-9d49-10ce0497c8c7,2025-01-28 23:30:39,Google Ads,0.3162858734555543,Android,1.2,Samsung,Galaxy M32,push
62634c0a-17cc-4bf0-952e-3ac5a89b2c64,2025-01-30 04:45:15,Orgânico,0.0,Android,1.1,Motorola,Moto G Power,email
7190f4eb-4efe-4c2d-89b3-cee3720a18ff,2025-03-21 23:55:17,Facebook Ads,1.096465144841328,iOS,1.1,Apple,iPhone SE,email
4a60194e-7e9e-4ee6-9046-0e10634271ec,2025-03-29 11:12:01,Orgânico,0.0,iOS,2.0,Apple,iPhone 12,mms
5bc9b1a8-5542-4768-a32a-a5deb4991eab,2025-03-29 06:20:22,Google Ads,1.4044169382984375,Android,2.0,Motorola,Moto G Stylus,sms
b5c7b105-0cc3-459b-93e6-12cd5f83a049,2025-01-29 01:41:15,Orgânico,0.0,Android,1.1,LG,Velvet,mms
42e94853-f290-4b39-93a1-bb27983e6791,2025-03-26 08:39:51,Google Ads,3.0796349205297107,Android,2.0,Motorola,Moto Edge,sms
2ba4e972-89a8-4d51-8fc9-e14fd746e84b,2025-03-08 01:52:21,Facebook Ads,4.33410615688022,Android,2.0,Motorola,Moto G Power,push
c55be2ef-b592-4c97-a77e-251b77d307e1,2025-03-02 03:31:47,Facebook Ads,4.051490266954731,Android,1.1,LG,Wing,push
6b282abe-109f-490b-8cd5-fedf9d2b73bd,2025-01-05 07:17:26,Google Ads,4.741385358008054,Android,1.0,Samsung,Galaxy A52,sms
28acd53b-a90a-4c14-9034-60ff8a1291bb,2025-03-08 18:09:43,Facebook Ads,4.4856398193964,Android,1.0,Motorola,Moto Edge,sms
56b3b3db-b555-48ed-b3be-1c4ccc86af10,2025-02-25 00:38:49,Orgânico,0.0,iOS,1.2,Apple,iPhone SE,sms
26e2badc-c8bf-414c-bb58-7f1fadedc6d3,2025-03-23 14:01:07,Google Ads,1.2294787848731314,Android,2.0,LG,K51,mms
